연월,일,시군구,법정동,번지,지목,용도지역,도로조건,계약면적_m2,거래금액_만원,지분구분,해제일,거래유형,중개사소재지,지구포함
202001,14,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,66.00,2293,지분,-,-,-,0
202001,14,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,49.00,636,지분,-,-,-,0
202001,14,경기도 시흥시,조남동,산5*,임야,개발제한구역,8m미만,1142.55,8750,지분,-,-,-,0
202001,14,경기도 시흥시,군자동,산4*,임야,개발제한구역,-,231.00,2211,지분,-,-,-,0
202001,14,경기도 시흥시,군자동,산4*,임야,개발제한구역,-,165.00,1595,지분,-,-,-,0
202001,14,경기도 시흥시,매화동,산*,임야,개발제한구역,-,661.00,5326,지분,-,-,-,0
202001,14,경기도 시흥시,군자동,산4*,임야,개발제한구역,-,165.00,1629,지분,-,-,-,0
202001,14,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,353.00,3395,지분,-,-,-,0
202001,14,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,165.00,1579,지분,-,-,-,0
202001,14,경기도 시흥시,포동,산*,임야,자연녹지지역,-,330.00,3158,지분,-,-,-,0
202001,14,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,83.00,1125,지분,-,-,-,1
202001,14,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,33.00,380,지분,-,-,-,1
202001,14,경기도 시흥시,금이동,산1*,임야,자연녹지지역,-,661.00,6910,지분,-,-,-,1
202001,14,경기도 시흥시,미산동,산2*,임야,개발제한구역,-,20.00,1176,지분,-,-,-,0
202001,14,경기도 시흥시,장곡동,산4*,임야,개발제한구역,-,165.00,3400,지분,-,-,-,0
202001,13,경기도 시흥시,조남동,산1**,임야,개발제한구역,-,99.00,1007,지분,-,-,-,0
202001,13,경기도 시흥시,산현동,산6*,임야,자연녹지지역,-,99.00,1120,지분,-,-,-,0
202001,13,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,265.00,3050,지분,-,-,-,0
202001,13,경기도 시흥시,산현동,산2*,임야,개발제한구역,8m미만,6612.00,30000,지분,-,-,-,0
202001,13,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,99.18,1170,지분,-,-,-,0
202001,13,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,155.00,1994,지분,-,-,-,0
202001,13,경기도 시흥시,장현동,산8*,임야,개발제한구역,-,235.00,3042,지분,-,-,-,0
202001,13,경기도 시흥시,미산동,2**,임야,제1종일반주거지역,8m미만,122.00,12000,,-,-,-,0
202001,13,경기도 시흥시,대야동,산1**,임야,자연녹지지역,-,99.00,948,지분,-,-,-,0
202001,13,경기도 시흥시,포동,1*,임야,자연녹지지역,-,33.00,499,지분,-,-,-,0
202001,13,경기도 시흥시,포동,산*,임야,자연녹지지역,-,991.00,9474,지분,-,-,-,0
202001,13,경기도 시흥시,금이동,산1*,임야,자연녹지지역,-,331.00,3490,지분,-,-,-,1
202001,13,경기도 시흥시,미산동,2**,도로,제1종일반주거지역,8m미만,1.00,100,지분,-,-,-,0
202001,13,경기도 시흥시,미산동,2**,도로,제1종일반주거지역,-,4.00,500,지분,-,-,-,0
202001,13,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,166.00,1906,지분,-,-,-,0
202001,13,경기도 시흥시,과림동,6*,임야,자연녹지지역,-,51.00,250,,-,-,-,1
202001,13,경기도 시흥시,과림동,6*,임야,자연녹지지역,-,9.00,50,,-,-,-,1
202001,13,경기도 시흥시,장곡동,산4*,임야,개발제한구역,-,82.64,3225,지분,-,-,-,0
202001,13,경기도 시흥시,정왕동,1***,공장용지,일반공업지역,25m이상,3431.20,525000,,-,-,-,0
202001,13,경기도 시흥시,과림동,6*,대,제1종일반주거지역,8m미만,53.00,8100,,-,-,-,1
202001,13,경기도 시흥시,과림동,6*,임야,제1종일반주거지역,-,58.00,5200,,-,-,-,1
202001,13,경기도 시흥시,장곡동,산4*,임야,개발제한구역,-,99.17,3870,지분,-,-,-,0
202001,12,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,495.00,4975,지분,-,-,-,0
202001,12,경기도 시흥시,배곧동,8*,대,제2종전용주거지역,12m미만,266.00,50000,,-,-,-,0
202001,12,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,65.00,762,지분,-,-,-,0
202001,11,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,330.00,3851,지분,-,-,-,0
202001,11,경기도 시흥시,금이동,1**,전,개발제한구역,8m미만,496.00,20500,지분,-,-,-,1
202001,11,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,166.00,1906,지분,-,-,-,0
202001,11,경기도 시흥시,포동,산*,임야,자연녹지지역,-,414.00,3948,지분,-,-,-,0
202001,10,경기도 시흥시,월곶동,산3*,임야,개발제한구역,8m미만,66.00,900,지분,-,-,-,0
202001,10,경기도 시흥시,배곧동,8*,대,제2종전용주거지역,12m미만,270.40,45000,,-,-,-,0
202001,10,경기도 시흥시,군자동,산4*,임야,개발제한구역,-,331.00,3190,지분,-,-,-,0
202001,10,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,99.00,1037,지분,-,-,-,0
202001,10,경기도 시흥시,장현동,산4*,임야,개발제한구역,-,66.00,2960,지분,-,-,-,0
202001,10,경기도 시흥시,거모동,6**,전,개발제한구역,12m미만,1428.00,86400,,-,-,-,0
202001,10,경기도 시흥시,대야동,산1**,임야,자연녹지지역,-,99.00,600,지분,-,-,-,0
202001,10,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,165.00,1501,지분,-,-,-,0
202001,10,경기도 시흥시,방산동,산2*,임야,개발제한구역,-,6.60,156,지분,-,-,-,0
202001,10,경기도 시흥시,방산동,산*,임야,개발제한구역,8m미만,661.00,11172,지분,-,-,-,0
202001,10,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,99.00,1144,지분,-,-,-,0
202001,10,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,66.00,762,지분,-,-,-,0
202001,10,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,181.00,2080,지분,-,-,-,0
202001,10,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,198.00,2287,지분,-,-,-,0
202001,10,경기도 시흥시,안현동,산3*,임야,개발제한구역,8m미만,165.00,2124,지분,-,-,-,0
202001,09,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,165.00,1579,지분,-,-,-,0
202001,09,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,66.00,760,지분,-,-,-,1
202001,09,경기도 시흥시,금이동,산1**,임야,개발제한구역,-,430.67,1292,지분,-,-,-,1
202001,09,경기도 시흥시,논곡동,3**,임야,개발제한구역,-,49.00,780,지분,-,-,-,0
202001,09,경기도 시흥시,군자동,산4*,임야,개발제한구역,-,330.00,3158,지분,-,-,-,0
202001,09,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,99.00,957,지분,-,-,-,0
202001,09,경기도 시흥시,계수동,산1**,임야,개발제한구역,-,49.00,1470,지분,-,-,-,0
202001,09,경기도 시흥시,하상동,2*,답,개발제한구역,8m미만,66.00,3200,지분,-,-,-,0
202001,09,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,331.00,3190,지분,-,-,-,0
202001,09,경기도 시흥시,안현동,1**,대,제1종일반주거지역,8m미만,75.00,7900,,-,-,-,0
202001,09,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,231.00,3003,지분,-,-,-,0
202001,09,경기도 시흥시,산현동,산6*,임야,자연녹지지역,-,330.00,3734,지분,-,-,-,0
202001,09,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,50.00,572,지분,-,-,-,0
202001,09,경기도 시흥시,산현동,산6*,임야,자연녹지지역,-,198.00,2311,지분,-,-,-,0
202001,09,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,33.00,390,지분,-,-,-,0
202001,09,경기도 시흥시,월곶동,*,대,용도미지정,-,520.10,72000,,-,-,-,0
202001,09,경기도 시흥시,논곡동,8*,잡종지,개발제한구역,8m미만,198.00,12700,,-,-,-,0
202001,09,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,331.00,3158,지분,-,-,-,0
202001,08,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,66.00,988,지분,-,-,-,0
202001,08,경기도 시흥시,무지내동,산*,임야,개발제한구역,-,16673.00,136165,,-,-,-,1
202001,08,경기도 시흥시,무지내동,산*,임야,개발제한구역,-,286.00,2336,,-,-,-,1
202001,08,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,495.00,5235,지분,-,-,-,0
202001,08,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,40.00,1376,지분,-,-,-,0
202001,08,경기도 시흥시,월곶동,산1**,임야,개발제한구역,25m미만,33.00,1147,지분,-,-,-,0
202001,08,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,116.00,4013,지분,-,-,-,0
202001,08,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,231.00,2419,지분,-,-,-,0
202001,08,경기도 시흥시,과림동,3**,도로,제1종일반주거지역,8m미만,16.00,1350,,-,-,-,1
202001,08,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,82.00,748,지분,-,-,-,0
202001,08,경기도 시흥시,장현동,산7*,임야,자연녹지지역,-,143.00,3006,지분,-,-,-,0
202001,08,경기도 시흥시,장현동,산8*,임야,개발제한구역,-,173.00,2191,지분,-,-,-,0
202001,08,경기도 시흥시,신천동,1**,임야,개발제한구역,8m미만,860.00,36000,,-,-,-,0
202001,08,경기도 시흥시,월곶동,산1*,임야,개발제한구역,8m미만,165.00,1965,지분,-,-,-,0
202001,08,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,330.00,4940,지분,-,-,-,0
202001,08,경기도 시흥시,과림동,3**,대,제1종일반주거지역,8m미만,330.00,85150,,-,-,-,1
202001,08,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,66.00,2293,지분,-,-,-,0
202001,08,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,33.00,1147,지분,-,-,-,0
202001,07,경기도 시흥시,군자동,8*,전,개발제한구역,8m미만,1012.00,16000,지분,-,-,-,0
202001,07,경기도 시흥시,포동,산*,임야,자연녹지지역,-,661.00,6780,지분,-,-,-,0
202001,07,경기도 시흥시,광석동,산1*,임야,개발제한구역,-,67.00,878,지분,-,-,-,0
202001,07,경기도 시흥시,능곡동,1**,임야,개발제한구역,-,99.00,4200,지분,-,-,-,0
202001,07,경기도 시흥시,안현동,3**,전,개발제한구역,8m미만,27.29,2490,지분,-,-,-,0
202001,07,경기도 시흥시,월곶동,5**,전,개발제한구역,8m미만,413.00,10591,,-,-,-,0
202001,07,경기도 시흥시,미산동,산2*,임야,개발제한구역,-,20.00,1176,지분,-,-,-,0
202001,07,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,165.00,1867,지분,-,-,-,0
202001,07,경기도 시흥시,산현동,산6*,임야,자연녹지지역,-,330.00,3851,지분,-,-,-,0
202001,07,경기도 시흥시,방산동,6*,전,개발제한구역,8m미만,1607.00,30000,,-,-,-,0
202001,07,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,165.00,1975,지분,-,-,-,0
202001,07,경기도 시흥시,월곶동,5**,전,제1종일반주거지역,8m미만,597.00,69409,,-,-,-,0
202001,07,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,99.00,1120,지분,-,-,-,0
202001,07,경기도 시흥시,장현동,산7*,임야,자연녹지지역,-,233.00,4893,지분,-,-,-,0
202001,07,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,198.00,1895,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,231.00,4041,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산5*,임야,개발제한구역,12m미만,49.00,741,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1*,임야,개발제한구역,-,165.00,1700,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,33.00,1147,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,33.00,1180,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,개발제한구역,25m미만,99.00,3469,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,83.00,2867,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,36.00,1272,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,66.00,2313,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,40.00,1376,지분,-,-,-,0
202001,06,경기도 시흥시,월곶동,산1**,임야,자연녹지지역,25m미만,99.00,3440,지분,-,-,-,0
202001,06,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,330.00,16660,,-,-,-,0
202001,06,경기도 시흥시,계수동,산1**,임야,개발제한구역,-,116.00,3430,지분,-,-,-,0
202001,06,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,495.00,4737,지분,-,-,-,0
202001,06,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,125.00,1200,지분,-,-,-,0
202001,06,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,66.00,638,지분,-,-,-,0
202001,06,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,330.00,3158,지분,-,-,-,0
202001,06,경기도 시흥시,대야동,산1**,임야,개발제한구역,-,165.00,1795,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,215.00,3726,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,115.00,2027,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,66.00,1146,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,198.00,3474,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,165.00,2866,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,991.00,17023,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,330.00,5732,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,165.00,2895,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,231.00,4012,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,330.00,5790,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,-,165.00,2548,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,82.00,1433,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,991.00,17196,지분,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,3305.00,20000,,-,-,-,0
202001,06,경기도 시흥시,산현동,산5*,임야,자연녹지지역,8m미만,13223.00,80000,,-,-,-,0
202001,06,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,165.00,1579,지분,-,-,-,0
202001,06,경기도 시흥시,죽율동,5**,전,개발제한구역,8m미만,1603.00,38300,,-,-,-,0
202001,06,경기도 시흥시,하상동,2*,답,개발제한구역,8m미만,49.00,2400,지분,-,-,-,0
202001,06,경기도 시흥시,도창동,3**,답,개발제한구역,8m미만,1970.00,29800,,-,-,-,0
202001,06,경기도 시흥시,미산동,2**,대,제1종일반주거지역,8m미만,72.00,2860,,-,-,-,0
202001,06,경기도 시흥시,미산동,2**,임야,제1종일반주거지역,8m미만,564.00,10140,,-,-,-,0
202001,06,경기도 시흥시,정왕동,산1*,임야,개발제한구역,8m미만,330.00,3257,지분,-,-,-,0
202001,06,경기도 시흥시,목감동,산4*,임야,개발제한구역,-,66.00,1500,지분,-,-,-,0
202001,05,경기도 시흥시,배곧동,9*,대,제2종전용주거지역,12m미만,278.70,54600,,-,-,-,0
202001,05,경기도 시흥시,월곶동,산1*,임야,개발제한구역,8m미만,119.00,1215,지분,-,-,-,0
202001,04,경기도 시흥시,은행동,5**,답,개발제한구역,8m미만,2734.00,33080,,-,-,-,0
202001,04,경기도 시흥시,포동,산*,임야,자연녹지지역,-,495.00,4737,지분,-,-,-,0
202001,04,경기도 시흥시,은행동,5**,답,개발제한구역,8m미만,747.00,9038,,-,-,-,0
202001,03,경기도 시흥시,군자동,산4*,임야,자연녹지지역,-,165.00,1579,지분,-,-,-,0
202001,03,경기도 시흥시,군자동,산4*,임야,개발제한구역,8m미만,165.00,1579,지분,-,-,-,0
202001,03,경기도 시흥시,군자동,산1**,임야,개발제한구역,-,99.00,2040,지분,-,-,-,0
202001,03,경기도 시흥시,군자동,산4*,임야,개발제한구역,-,330.00,3158,지분,-,-,-,0
202001,03,경기도 시흥시,과림동,3**,대,제1종일반주거지역,-,22.00,7000,,-,-,-,1
202001,03,경기도 시흥시,과림동,6**,답,자연녹지지역,-,1025.00,46500,,-,-,-,1
202001,03,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,99.00,1167,지분,-,-,-,0
202001,03,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,99.00,1155,지분,-,-,-,0
202001,03,경기도 시흥시,산현동,산6*,임야,개발제한구역,25m미만,99.00,1144,지분,-,-,-,0
202001,03,경기도 시흥시,대야동,*,대,개발제한구역,-,56.00,1500,,-,-,-,0
202001,03,경기도 시흥시,월곶동,산1*,임야,개발제한구역,8m미만,99.00,1179,지분,-,-,-,0
202001,03,경기도 시흥시,계수동,2**,답,개발제한구역,8m미만,574.00,17000,지분,-,-,-,0
202001,03,경기도 시흥시,장현동,산4*,임야,개발제한구역,-,49.50,2220,지분,-,-,-,0
202001,03,경기도 시흥시,은행동,3**,전,개발제한구역,8m미만,863.50,39000,지분,-,-,-,0
202001,03,경기도 시흥시,은행동,6**,대,준주거지역,25m미만,1577.00,355000,지분,-,-,-,0
202001,03,경기도 시흥시,안현동,산3*,임야,자연녹지지역,-,165.00,1975,지분,-,-,-,0
